curated_id,molecule_id,source,analogue_component_id,sealed_block_id,outer_fold,outer_test_block
SSCP-69c506a158913490,MOL-173c1baf5434be75,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-69d508385a1820a4,MOL-4ee958cbe881ab5c,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-69d620c8cb80f674,MOL-74565a685051942e,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-69ee34f7283207db,MOL-c657e6fd1408f597,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-69f25014e00dfe4d,MOL-db809b6c32637654,2021_Kelly,AC-6d3257a2b83e15dc,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-69f8c976638f535b,MOL-34a264a1bb82edfd,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-69fa3809e4944d12,MOL-5b8baa98a1e259be,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a038de9f3dca339,MOL-a5a7093f389cd7c5,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6a0520ca27e8a1fc,MOL-e6a7ad33a3775efc,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a35a94f9542c136,MOL-1a9fa06a1244ac24,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6a38103d43be7ca7,MOL-159be56da1ad7f84,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a433f5275534a5d,MOL-caa634d9cc9bac33,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a43b65e963493ee,MOL-795f28f73cfd57de,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a4c49dabb8dfdd8,MOL-91d4f96d216183cc,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a4f39c867e9e066,MOL-494fe9b052d3804a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a5b58cb5632c1b6,MOL-2f6728fd96e3bdf3,2018_Naylor,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a7c7000f2f4f27b,MOL-b4a2db10f5a3e5f2,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6a85a193dd33b9db,MOL-3c3d97c95690288d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a86e46a5f9ec039,MOL-e16c4c05561057fe,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a8f7a5e6775ba8d,MOL-b840bdd2b4184035,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6a9facd2a03a0b4c,MOL-bd6897c1269219ef,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6aa5cfdd8c475422,MOL-8e022ddab0e9d870,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6aac45c15f829525,MOL-c814cdd7ae36c5a1,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ab5c732cf67c007,MOL-c0ff8e1e29746df8,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6abbd9027894d469,MOL-fee755b240eb5698,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6abfe8daf8908676,MOL-2e904462944926d4,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6ac4528e5a88d277,MOL-84e45273cc0abb20,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6acc308d85a13a58,MOL-b67ac99f25621afb,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ad339dadbf4c4ce,MOL-a97099b736bc36b1,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6ad4a1b01543dd97,MOL-80211f935a905d65,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6adec8dc34b51da5,MOL-bfd3e9fb5a0d498f,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6adecf10d4a7c33b,MOL-98da4763eacf0b78,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ae6a482115a6582,MOL-4b3899ddf4543c7d,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ae788474da38c48,MOL-cb336d883970b845,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6aea4a651825c2da,MOL-98e30d2bfbaae7e9,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6afb2f9a477c7f53,MOL-87e0a9140802879c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6aff493f0ab35b85,MOL-d83e1fee3c02454b,2020_Le Roux,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-6b0b48a7f4c2f854,MOL-02d55761ff463145,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6b1d63b112e8f94a,MOL-bb83e5eedd3aff44,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6b2ff343f9b37210,MOL-036dcde3300cea26,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6b43c609cb081b31,MOL-a39d5b0270c5a5f5,2013_CHUGAI,AC-40fb69e1323b21e3,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6b640c45dddb7433,MOL-47b1ce1f7b806ebe,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6b64dcec73030e93,MOL-4b6fb2400d0c1a12,2023_Ghosh,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6b652385b9867dfc,MOL-72c17e3b86bfcdbc,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6b6fcebbc1bf7824,MOL-02baef403e6c7821,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6b71567e2a2d532e,MOL-19fe1760210c753d,2022_Taechalertpaisarn,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ba06797a9646853,MOL-90005c6e93236748,2020_Le Roux,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-6ba328781ddc1bc6,MOL-653dac997935476b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6baf61573aae6b8c,MOL-8ec4efd721bea04d,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6bb7ae1a5c105302,MOL-6f442a4d81376489,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6bbc7d5813ef6649,MOL-6ba1836e73bcfcba,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6bbf4b42c0a7567c,MOL-c96f204f478fb76f,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6bc806b98b53bc73,MOL-1d18ff0b59dd1d27,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6bcfac69ca15b0f0,MOL-caf76f53e4152bdd,2024_Koch,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-6bd825b2ab614b28,MOL-dcc58963b99a8faa,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6bdb4a56155d3c94,MOL-92002a1cc9035075,2024_Koch,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-6bdfe639bec1b0b7,MOL-7ead0786be35e316,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6be461271134484f,MOL-ee6befda931cce36,2013_CHUGAI,AC-d65aa79d114b725e,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6bf26fdacdc151b3,MOL-bdf54aee6afcc605,2013_CHUGAI,AC-555968db9c5ca11a,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6bf3c859aa1de00f,MOL-d47345aef81b327e,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6bfaa7cd6eb4e04d,MOL-646bcdf276b1400b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6c053cdd9f35e63a,MOL-2541ded738461294,2022_Taechalertpaisarn,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6c13eb417c31d1f8,MOL-0d3fee6a0b947525,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-6c187cdb576e04a2,MOL-5120a2b64d879b16,2020_Furukawa,AC-114e657b947b31ec,BLOCK-5f91132e1b252609,9,BLOCK-5f91132e1b252609
SSCP-6c1b479516f51e1c,MOL-e046c87c3b055d36,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6c240e50c3635136,MOL-316df8bab68c242a,2021_Kelly,AC-6d3257a2b83e15dc,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6c347c54e9c2205e,MOL-ba4c0a9d93d38c40,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6c41b33e3ca0a570,MOL-babfd8fa3467f6d0,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6c487d6abcc20ff4,MOL-acec48bcd407f568,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6c5210328f40e295,MOL-90b73fa54538fa9b,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-6c6984b3257c90bc,MOL-534fee0702e4b45b,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6c74efa2f336d316,MOL-e36ef87ee952b396,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6c78faa800afc318,MOL-c10653b9e258e7bc,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6c98ba8e293779cc,MOL-5e573b1a0b1b6afe,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ca0e122230cd3b2,MOL-694b4ed5df6ffe10,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6ca41950af157a59,MOL-16664b02582bb4ad,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6ca5dc332d9b88ec,MOL-8e7938fae4141125,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ca7744146055000,MOL-6553e6ecce1dedaf,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6caaa1e8c5dd70b1,MOL-f7bb5fc10239d020,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6cab232ee0fe3373,MOL-95c349aa49fb1335,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6cb274b753c99ea4,MOL-781f5829e27a9496,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6cb38d46048c68d4,MOL-4075a95bd55a8bc6,2022_Saunders,AC-e2c4d8fd96c23c6d,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6cc89c77a35e7a6b,MOL-1d568b6ca93f22d3,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ccc70a4f6571beb,MOL-6eb76b491d237eba,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ccd36b606e18710,MOL-3ac0c2fa46326bc7,2013_CHUGAI,AC-601ed34e68f042b9,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6ce29fc22f15b62e,MOL-f87af34ea9423fdf,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6cf264218e15c13c,MOL-a3e04070250d0ac0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6cf31f207f28bc40,MOL-e42eacb6096579ff,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6cf71bfdc0336846,MOL-111c687179304e9a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6cfc0d3edbe3392d,MOL-edf9bc4be572cd77,2013_CHUGAI,AC-eb7a07502141cab6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6cfc59ad5b3ff5c3,MOL-0f28c1174b98562c,2023_Ghosh,AC-2e794211b979bb3e,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6d0f9af532d4f2a5,MOL-509a910e940ce7d3,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6d15fc7d87237bff,MOL-3a7f5e9bae511db0,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6d316342ac50d095,MOL-4aa0e0c14ed26cf9,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6d37710ba9123abc,MOL-50d2039587aae25f,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6d38e9ad7ecadb1f,MOL-f53750e89c3f3b84,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6d3a839072f16fe4,MOL-5867b63c95765af0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6d40ec813359c348,MOL-3cd7f35ed4a9b070,2022_Bhardwaj,AC-de29eb7b0ccbeb66,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6d51854b5b0efa91,MOL-9ab0bf0328b52aa2,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6d7f46e43f02481c,MOL-40110c054d01314b,2013_CHUGAI,AC-6d98dd80f0a242ec,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6d850e13db22121d,MOL-a9661ac527047ad8,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6d8a1d75beb2e66e,MOL-3091e00077670bda,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6d9623b29e0362a1,MOL-960561ed983829d1,2013_CHUGAI,AC-15a8a092f3be5fca,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6db24efb8ea85652,MOL-b965e24969e2a67d,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6dc89606e15a5cb7,MOL-893369189575b461,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6dd0131846ffc453,MOL-f0e811cdfed451b7,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6dd15d5127d61b9c,MOL-ca061ade46280758,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6dd65f49274c7f16,MOL-90db1de6542ddc18,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6de423d02720227a,MOL-680cb3dc50639495,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6de775418a341478,MOL-9b821ea2f9c0489c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6dec2d3181706ecb,MOL-71ef61ed11dd86d2,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6deeb290b8bd022a,MOL-7365c97b5e679f7e,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6def5e01c02d799d,MOL-b2aab2663cc44da5,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6dfbb11024b3a6da,MOL-61fe232c4386554a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e0811efcb93a7c1,MOL-e8043dae3485fe57,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e09883a64596ae4,MOL-09c7a80b8889a7f6,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6e0c6bfe8dbbbadb,MOL-42ca6112ea3d7c10,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e2177a8b39450d4,MOL-8fa576c128741e69,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e29b2cd622bb333,MOL-6524fa94eabf0479,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e366e1142df3ac6,MOL-520bd7ddaf23ddc7,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e371a17d788269c,MOL-5914f5d91075b7b6,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6e3da6836ac1dd88,MOL-717f518fa13457f4,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e3debcf0b8c3502,MOL-1cd7a7a30f18e2b3,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e3e5e7d32553b51,MOL-3099c522b29a86d4,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e56c3c1da28c394,MOL-bc0aba6211174abf,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e6b7e6cf09dbf4a,MOL-096642e26436030c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e6d46e272fd5f30,MOL-1d9921dbeb76d0e6,2021_Kelly,AC-6d3257a2b83e15dc,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6e76883edcc4242a,MOL-41e31cda79fc09b4,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e7c126163be3ea3,MOL-18a8b8e407c327ee,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6e92aba74f45dd6f,MOL-f328f7c29b35fca3,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6e92fdf57d518a1a,MOL-b7cdb494adc20967,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6e9d38878c90aa9d,MOL-96bf62622a7a2e42,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ea0c4b572cd64e6,MOL-fb9bb9195aef50ad,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6eb094137af49065,MOL-7f6bdf814bf76c66,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6ebc02d47004bb73,MOL-3c4766b80cef6c84,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ec3dcba923c7a29,MOL-5eb2697704226851,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-6ec893231d0d87ca,MOL-06adf3ab598aa111,2021_Kelly,AC-6d3257a2b83e15dc,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6ec90c3a28200df1,MOL-543867e306044e2d,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ed26ee574ecdee9,MOL-05bec23a5b4ec745,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6ed770672eee839e,MOL-3fb080747ae9d1da,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6ee4aaff84cea928,MOL-e6906351995ab9cc,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6ee8d8575443b80f,MOL-15092e60e6a7f5cc,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6eeb611216672c17,MOL-27dbed13f59eb93c,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6ef8adfbcadb1841,MOL-0f33b554f0b6216c,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6f065c1c4a081e63,MOL-210a3121027beeac,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6f1b9793bd32f2fa,MOL-a53b8834b3015dc5,2006_Rezai_2,AC-e521a6b3b6226405,BLOCK-4acd8e0f532c9eb9,4,BLOCK-4acd8e0f532c9eb9
SSCP-6f1deced1b4b237c,MOL-34b75ebfd478c14e,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6f2d237c290a27cd,MOL-a9999b2c9938c03b,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6f347e2161e03159,MOL-92e8a6ae9f181f27,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-6f4918ef63a39cb0,MOL-674b44c24182897c,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-6f5363aecdc04e82,MOL-c4d57a5b60221a86,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6f639d8d6e444ec4,MOL-92348e0969944762,2021_Comeau,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-6f6f5c88923f4b63,MOL-6cdb941981e91519,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6f8307c0737adad3,MOL-c5e1aca25e30a78a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6faebe564cf7cbb3,MOL-f967a5df4d569728,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6fb7cfd10038104a,MOL-1b90beba0e4af1b3,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-6fc9e672006b979c,MOL-7494ad2439a1099d,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-6fd345919159adf4,MOL-a5152242dc89d685,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
